X1,X2
5.474051648,7.132051364
7.63661522,5.246574042
6.022345596,7.35615205
0.4938699868,-5.672629115
3.984174008,7.299882514
4.636159939,7.318919155
-8.897318125,5.938983478
-6.166356774,5.710914845
-7.251730249,5.707490495
4.213943655,4.858988871
-5.975050062,4.375489101
1.911103728,-8.927991766
-5.684413766,8.080838344
-0.7145919494,-7.025430181
5.177242344,7.555423562
5.504218206,7.416387056
6.946876433,5.879285783
-0.2120612535,-7.612818095
-7.369403777,5.020362428
5.684604492,6.644248024
-7.289868407,5.781085258
6.323522243,8.135004912
1.486448649,-8.504781244
-8.761879494,3.558535439
0.6493779913,-6.44345233
5.515137958,8.472603687
-5.919779846,6.32697492
-0.6546983365,-5.83600498
4.79077391,7.910302091
1.21685278,-5.964106972
6.003082494,7.907458324
5.816708669,7.926847132
-6.779933459,6.634958183
-7.922015017,6.934251267
-8.292466433,5.568543788
6.201692624,4.973365278
0.2763450031,-6.800606705
1.124186001,-7.456190464
-0.07918110046,-6.595080809
-5.936242429,5.229420137
1.59668821,-6.166174514
4.109090306,5.956946233
5.724097211,6.943302152
3.601312404,7.201177797
-8.247346755,3.701289363
2.650768254,-7.894752094
5.349067558,5.569944991
-7.107871501,6.620258866
4.289193058,7.296678774
0.5792641434,-4.79391916
3.413346693,6.02720054
-5.958611656,6.703108074
5.224234536,7.238801066
4.892469556,6.369608458
1.65264103,-8.418003929
5.338875517,8.371668824
4.574250844,8.066440459
-7.989842363,5.49483485
-8.030203467,7.152413672
0.8461755843,-6.582276527
1.461154828,-5.169804823
-7.415351661,4.454326056
7.641291171,8.746977568
-7.559142476,6.205518792
-7.894814653,6.364956429
-7.999161482,7.031420634
6.110728566,8.01670053
2.73218909,-6.405210635
-6.466505672,5.144260704
-6.843728322,6.157917522
-4.57601568,6.662013944
-7.588591152,6.832506521
-7.982935808,5.417472063
-7.910325933,6.910985221
-7.065836665,6.513504708
0.2369128633,-6.154330668
0.6670300549,-8.688309215
-7.511822486,3.857030867
1.542296707,-5.479995373
-4.297180482,6.196622558
-7.32659232,6.019212175
-6.920421245,6.427059061
5.909560486,8.110375184
-5.892898568,3.421678064
-0.2592195867,-6.133453594
-7.258376799,3.204552723
4.818337378,7.042305986
0.9087577337,-6.816854011
2.40872772,-8.209723243
0.2416790783,-7.397614128
-0.3499581869,-7.076623165
0.5530650954,-4.8916775
-7.652103064,5.617421299
5.80694751,9.109885856
1.790181748,-9.284277204
5.075209204,7.268792442
-6.583964216,6.195811553
-6.908094625,5.166995849
3.409496842,-6.976612687
-7.396322373,6.508490411
6.296614254,7.756844961
5.601036777,6.045687493
-8.401726938,6.957026596
1.093582002,-6.532569765
5.280956234,8.200316634
-6.731213913,5.938484725
0.2687093251,-7.183367461
5.29052282,7.738333633
0.7726699385,-5.127448529
1.353511497,-5.688568565
0.4115314604,-7.958296014
4.88954933,5.908436973
-7.381191148,5.773679595
0.2492343052,-6.846502485
3.666548847,7.243424712
6.370254326,7.423991329
-8.491718308,7.395480068
-7.535460176,6.26350838
2.542997841,8.14696203
5.161485452,6.109605041
-8.794689817,4.417425193
3.020853944,-6.60703051
-7.589185649,7.38374011
5.54935818,7.548368051
-7.563532134,4.667605503
1.792009083,-6.517253137
6.17769486,7.005567346
-6.782326734,4.068004614
-7.961909163,5.931421901
-7.381928916,6.736920796
-6.993527396,6.570355525
0.7465814506,-6.055907465
-0.2240454924,-5.73440142
5.208813189,8.874983409
1.181265613,-8.154192468
0.2791863616,-6.362529044
1.519783242,-7.63294514
5.181048622,8.220471741
-7.564487329,6.834475561
-7.010282469,6.550711081
4.52372573,6.934200134
1.218663533,-7.149204164
-6.342048764,4.803438168
-6.477766154,5.397370242
-0.127363806,-5.8387703
-7.339305447,5.587518871
5.211434971,6.723736796
-5.273827814,4.767383821
-6.71649371,4.941741007
1.779969938,-6.394846664
6.233810497,7.382765775
6.519219599,6.401767209
6.362512332,6.164770869
6.438814109,7.040316252
-0.4146408883,-6.14933962
-6.682487775,5.486674308
-6.590326382,4.968895251
-7.271126611,5.541241109
4.211943577,6.760612394
1.066150323,-5.979336594
-0.8173735518,-5.776355924
-1.068512031,-6.898308185
-7.603059483,6.178336214
8.02725233,9.871754295
-7.692595374,4.567276588
-7.915457513,4.813626941
-6.501023307,5.505921754
1.037829461,-7.708320158
5.02675709,8.177047296
-0.4106126103,-7.302887808
-5.939852881,7.241204349
0.7602225332,-8.249156116
-6.39972691,5.88909833
6.075671715,7.66669737
0.2137719965,-7.15603777
-7.302502738,6.633484761
0.5011830641,-6.140412433
5.350328587,6.431457242
5.101747253,5.553113512
-6.903766965,5.04824036
5.597874237,7.710308456
-7.44589187,6.320713907
1.033106633,-4.494595168
-0.7120113658,-8.257723238
1.520596365,-5.802472946
-6.829937784,4.124927472
4.01425113,6.962879595
2.349114327,-4.942587484
-6.69821956,6.392764143
-8.826173982,6.278913623
0.2378732824,-6.190314299
3.584037699,5.928613241
-0.0221605587,-6.238583461
-7.414984567,4.961218553
1.584933026,-6.6561281
5.779257087,8.046766974
-0.6586484403,-5.89971689
4.801648605,6.995710792
-7.377828579,6.648038009
-6.227378718,4.936114061
-7.177612333,8.013978683
-7.731018253,7.487241302
5.849083855,8.451579727
6.027707488,6.708277749
-6.253189636,6.420761524
1.383744779,-6.106132842
-7.005141099,6.073576241
1.50592673,-5.807296483
-7.885038618,4.917168008
-8.63912887,5.689914317
2.877149455,7.103816227
4.080834781,7.512693356
5.923657112,7.608349876
6.705501223,8.164897274
0.0114063749,-8.279516829
-0.3763656664,-7.242370828
-8.249551337,7.379962788
4.988911931,5.972709834
4.254587697,7.593034708
-7.343762909,6.210245083
0.4080460538,-7.126808557
-6.996328318,6.019953709
-7.597519655,7.456637195
6.652738736,6.469260145
1.661678623,-6.817456563
-6.810690416,5.168467935
4.432011945,6.138110796
-6.88099684,5.862443623
-7.399233844,5.343689685
0.8687277646,-5.820646619
0.6180209192,-6.922882731
-5.898441582,5.316849199
-7.467184524,6.179858785
-7.023857634,6.889009357
4.697135043,6.862629101
1.608598187,-6.287351357
5.475899594,7.124859074
4.113761102,7.332806434
5.446554293,9.632402274
1.40876467,-6.919207857
-8.058297715,6.878956183
3.992801866,6.122270486
1.025493492,-7.351071717
5.467976527,6.775218888
-6.333782048,5.533925318
6.051803682,6.936156076
-6.47108536,5.324146832
3.982945182,6.327278268
1.795963275,-5.669532165
-7.127869964,5.782233573
6.196327116,7.186520459
4.228163367,7.470440858
-6.842191755,5.577951807
-6.790778601,6.029029847
0.3263081908,-7.787686521
1.566584168,-4.915863876
-7.144388557,3.728943096
-6.624896428,3.775892351
3.892566349,6.749609959
1.60612382,-8.231522704
-8.368859538,6.760954058
-6.457868461,4.874879954
0.8985683217,-5.63284658
5.834360098,6.921353987
5.841797615,6.450062568
-7.352654942,6.233507177
5.938601598,7.657497448
-6.356682809,4.33076625
-6.588477283,5.056941656
5.107765615,6.734472929
1.390613688,-4.727989759
4.93742642,5.140838441
-6.512291609,6.224340418
-6.432686189,6.285402309
5.633567306,7.124760455
0.2381436348,-7.466294209
-0.3646030165,-7.187040055
2.116420139,-6.708154117
-8.475124965,8.07702833
1.409589934,-6.100951611
-8.383175158,6.347841053
3.673925033,8.509874351
-9.06215559,8.403631824
5.370815825,6.086994617
4.318315982,6.698034526
-0.5038123192,-5.823007392
-5.91862409,6.538605591
-5.86302295,7.5717018
-8.224575476,6.736843945
-5.495123438,7.313244034
5.779677763,9.45396484
7.096761377,9.046309181
0.7218134464,-7.994695347
5.374445257,8.603130505
-8.227072362,4.797500851
-6.34315127,6.059744758
4.743404957,6.121400909
0.4263474042,-7.221277582
-0.8340212684,-6.512539952
5.541488622,5.846886756
5.877043643,5.785492849
-9.222244626,5.160034072
6.144926969,5.88111799
-7.019373843,5.723756209
6.559592614,8.317664677
-7.6584399,4.770454433
5.855766388,6.820879281
-5.266195145,7.021581121
3.208997689,8.69116293
5.306901256,6.532307486
4.126840875,8.144363552
-6.493586281,5.508229647
-2.335806885,-5.370468976
-7.094294446,7.715310577
-9.146848768,5.097601406
0.1565731234,-6.425264515
-5.640294356,5.130495676
-7.63244581,6.106572624
-7.572992674,6.381364807
-7.211332919,6.144114589
-7.316229262,6.591179967
4.627568061,7.869019364
-6.632514969,5.475488905
-1.952922999,-5.722718159
-0.1444020295,-4.972322182
-10.38518896,6.350476705
5.489343488,6.256917023
1.385493791,-6.502623806
-7.604164391,5.814505656
0.1087555919,-7.300555491
-7.11672493,4.114019253
0.2342647255,-5.758470289
0.7873522775,-7.663991906
5.199580196,7.250139028
0.5588414648,-5.327723219
1.416768953,-7.356679659
3.748836202,6.315886402
4.938483223,8.193958542
-8.298446631,5.214198976
8.922065834,7.25531079
4.388155724,7.306590723
1.78650197,-6.084491627
4.614768457,6.476756209
4.789190119,7.974633029
-7.192863034,5.137039394
-5.307656509,7.934556056
-7.100063666,5.676863682
5.979335999,7.765104342
1.240075131,-4.693414709
4.435043782,8.298999643
-8.422792746,7.437957403
-0.05385617198,-6.930177466
-7.424134536,7.465466772
1.141239976,-5.124724103
-6.335698031,6.030491544
-5.894780366,5.806214567
1.593731409,-6.814788012
0.7060034582,-5.136006511
1.787652737,-5.970802843
4.180355733,9.616004887
3.497790651,7.017421529
-6.425878283,5.627002898
-7.118912975,5.737079971
0.6757707747,-6.480092554
-6.204197533,6.993629819
-0.353732654,-5.240566456
4.167405034,7.209955479
0.7437949909,-6.892158026
-8.040273208,6.318260343
-10.05226091,6.28298662
4.110779969,7.318385063
-5.735353408,4.802768135
5.92298391,7.551070671
4.794703548,8.447135311
-6.795421172,5.853864252
5.804523646,8.425425352
0.7701655949,-5.489566616
-5.920407011,5.515258014
-5.02200047,6.929140022
5.371548872,6.821987066
2.18402234,-6.363634397
5.109123315,9.30533753
0.2606823518,-6.327975989
5.235405091,8.540363179
0.039532661,-7.079921861
-8.875012333,7.22964146
5.204193341,6.420223589
-6.158201382,4.947165429
-0.2096010487,-6.462252189
-7.501719884,7.373870878
-6.570146101,5.812707416
0.3266883933,-7.086425042
1.111199042,-5.850867737
-6.621074181,7.037507017
-5.558655808,4.813127015
1.709211268,-6.303768181
-7.020153318,7.788942917
-6.020266622,4.404567764
-8.062004871,5.283699474
-6.564962444,6.661335402
-0.1535930056,-5.945635409
-8.712298308,4.998573026
4.519849327,6.801153748
3.191537288,7.164672548
0.8972913788,-8.099548059
0.9947618697,-6.986883472
5.346435545,8.40574182
-5.940740747,6.640410758
0.3006635891,-6.123577441
0.007348231002,-7.532018666
0.6915370317,-7.42189723
5.645916843,6.831037408
6.0798624,7.543591716
1.918020521,-6.388564687
5.970088097,7.352507699
0.8826733023,-6.786272306
0.9468539758,-7.25451182
3.180137583,6.608660017
5.454551539,6.461245924
-7.769230068,7.0143835
